game_id,show_number,air_date,comments,contestant,final_score,winner,url,season
5155,7209,2016-01-07T00:00:00Z,,Brian Rafferty,999,FALSE,https://j-archive.com/showgame.php?game_id=5155,32
5154,7208,2016-01-06T00:00:00Z,,Steve Belding,24001,TRUE,https://j-archive.com/showgame.php?game_id=5154,32
5154,7208,2016-01-06T00:00:00Z,,Sheila Churchill,0,FALSE,https://j-archive.com/showgame.php?game_id=5154,32
5154,7208,2016-01-06T00:00:00Z,,Matt Orlovick,17000,FALSE,https://j-archive.com/showgame.php?game_id=5154,32
5152,7207,2016-01-05T00:00:00Z,WE ASKED: Meteorologist Ginger Zee.,Terry McElhennon,22200,FALSE,https://j-archive.com/showgame.php?game_id=5152,32
5152,7207,2016-01-05T00:00:00Z,WE ASKED: Meteorologist Ginger Zee.,Alex Lautanen Walker,18700,FALSE,https://j-archive.com/showgame.php?game_id=5152,32
5152,7207,2016-01-05T00:00:00Z,WE ASKED: Meteorologist Ginger Zee.,Steve Belding,24401,TRUE,https://j-archive.com/showgame.php?game_id=5152,32
5150,7206,2016-01-04T00:00:00Z,Alex returns to full mobility.,Ashley Wilson,0,FALSE,https://j-archive.com/showgame.php?game_id=5150,32
5150,7206,2016-01-04T00:00:00Z,Alex returns to full mobility.,Terry McElhennon,14801,TRUE,https://j-archive.com/showgame.php?game_id=5150,32
5150,7206,2016-01-04T00:00:00Z,Alex returns to full mobility.,Charlene Lee,8700,FALSE,https://j-archive.com/showgame.php?game_id=5150,32
5147,7205,2016-01-01T00:00:00Z,Alex uses a cane during the closing credits chat.,Ashley Wilson,30801,TRUE,https://j-archive.com/showgame.php?game_id=5147,32
5147,7205,2016-01-01T00:00:00Z,Alex uses a cane during the closing credits chat.,Deborah Henry,19601,FALSE,https://j-archive.com/showgame.php?game_id=5147,32
5147,7205,2016-01-01T00:00:00Z,Alex uses a cane during the closing credits chat.,Carl Holmgren,399,FALSE,https://j-archive.com/showgame.php?game_id=5147,32
5146,7204,2015-12-31T00:00:00Z,Alex uses a cane during the closing credits chat.,Johnny Saunders,0,FALSE,https://j-archive.com/showgame.php?game_id=5146,32
5146,7204,2015-12-31T00:00:00Z,Alex uses a cane during the closing credits chat.,Sandro Marchegiani,999,FALSE,https://j-archive.com/showgame.php?game_id=5146,32
5146,7204,2015-12-31T00:00:00Z,Alex uses a cane during the closing credits chat.,Ashley Wilson,21601,TRUE,https://j-archive.com/showgame.php?game_id=5146,32
5144,7203,2015-12-30T00:00:00Z,Alex uses a cane during the closing credits chat.,Camille Hooper,5599,FALSE,https://j-archive.com/showgame.php?game_id=5144,32
5144,7203,2015-12-30T00:00:00Z,Alex uses a cane during the closing credits chat.,Erik Johns,0,FALSE,https://j-archive.com/showgame.php?game_id=5144,32
5144,7203,2015-12-30T00:00:00Z,Alex uses a cane during the closing credits chat.,Johnny Saunders,13000,TRUE,https://j-archive.com/showgame.php?game_id=5144,32
5141,7202,2015-12-29T00:00:00Z,"WE ASKED: Actor Josh Gad.
 A poorly-worded Final Jeopardy! clue disadvantages a challenger, resulting in her being brought back later in the week.
 Alex uses a cane during the closing credits chat.",Patricia Franco,2600,FALSE,https://j-archive.com/showgame.php?game_id=5141,32
5141,7202,2015-12-29T00:00:00Z,"WE ASKED: Actor Josh Gad.
 A poorly-worded Final Jeopardy! clue disadvantages a challenger, resulting in her being brought back later in the week.
 Alex uses a cane during the closing credits chat.",Ashley Wilson,0,FALSE,https://j-archive.com/showgame.php?game_id=5141,32
5141,7202,2015-12-29T00:00:00Z,"WE ASKED: Actor Josh Gad.
 A poorly-worded Final Jeopardy! clue disadvantages a challenger, resulting in her being brought back later in the week.
 Alex uses a cane during the closing credits chat.",Camille Hooper,2799,TRUE,https://j-archive.com/showgame.php?game_id=5141,32
5140,7201,2015-12-28T00:00:00Z,Alex uses a cane during the closing credits chat.,Dee Daigle,5799,FALSE,https://j-archive.com/showgame.php?game_id=5140,32
5140,7201,2015-12-28T00:00:00Z,Alex uses a cane during the closing credits chat.,Patricia Franco,16401,TRUE,https://j-archive.com/showgame.php?game_id=5140,32
5140,7201,2015-12-28T00:00:00Z,Alex uses a cane during the closing credits chat.,Stephen Byrd,1199,FALSE,https://j-archive.com/showgame.php?game_id=5140,32
5139,7200,2015-12-25T00:00:00Z,Alex uses a cane during the closing credits chat.,Markus Kolic,17999,FALSE,https://j-archive.com/showgame.php?game_id=5139,32
5139,7200,2015-12-25T00:00:00Z,Alex uses a cane during the closing credits chat.,Emily Poole,1,FALSE,https://j-archive.com/showgame.php?game_id=5139,32
5139,7200,2015-12-25T00:00:00Z,Alex uses a cane during the closing credits chat.,Dee Daigle,19001,TRUE,https://j-archive.com/showgame.php?game_id=5139,32
5138,7199,2015-12-24T00:00:00Z,Alex uses a cane during the closing credits chat.,Chandreyi Ghosh,7000,FALSE,https://j-archive.com/showgame.php?game_id=5138,32
5138,7199,2015-12-24T00:00:00Z,Alex uses a cane during the closing credits chat.,Markus Kolic,15300,TRUE,https://j-archive.com/showgame.php?game_id=5138,32
5138,7199,2015-12-24T00:00:00Z,Alex uses a cane during the closing credits chat.,Christina Pulawski,2799,FALSE,https://j-archive.com/showgame.php?game_id=5138,32
5137,7198,2015-12-23T00:00:00Z,"WE ASKED: Ballerina Misty Copeland.

 Alex uses a cane during the closing credits chat.",Theresa Tejada,11200,FALSE,https://j-archive.com/showgame.php?game_id=5137,32
5137,7198,2015-12-23T00:00:00Z,"WE ASKED: Ballerina Misty Copeland.

 Alex uses a cane during the closing credits chat.",Joe Quackenbush,7200,FALSE,https://j-archive.com/showgame.php?game_id=5137,32
5137,7198,2015-12-23T00:00:00Z,"WE ASKED: Ballerina Misty Copeland.

 Alex uses a cane during the closing credits chat.",Chandreyi Ghosh,34401,TRUE,https://j-archive.com/showgame.php?game_id=5137,32
5136,7197,2015-12-22T00:00:00Z,Alex uses a cane during the closing credits chat.,Liz Quesnelle,0,FALSE,https://j-archive.com/showgame.php?game_id=5136,32
5136,7197,2015-12-22T00:00:00Z,Alex uses a cane during the closing credits chat.,Theresa Tejada,21599,TRUE,https://j-archive.com/showgame.php?game_id=5136,32
5136,7197,2015-12-22T00:00:00Z,Alex uses a cane during the closing credits chat.,Ted Johnson,0,FALSE,https://j-archive.com/showgame.php?game_id=5136,32
5134,7196,2015-12-21T00:00:00Z,"Second game in which reigning champion did not return.
 Alex returns from a full knee replacement, stays at his lectern during the contestant interviews, and uses a cane during the closing credits chat.",Liz Quesnelle,20001,TRUE,https://j-archive.com/showgame.php?game_id=5134,32
5134,7196,2015-12-21T00:00:00Z,"Second game in which reigning champion did not return.
 Alex returns from a full knee replacement, stays at his lectern during the contestant interviews, and uses a cane during the closing credits chat.",Jay O'Brien,7599,FALSE,https://j-archive.com/showgame.php?game_id=5134,32
5134,7196,2015-12-21T00:00:00Z,"Second game in which reigning champion did not return.
 Alex returns from a full knee replacement, stays at his lectern during the contestant interviews, and uses a cane during the closing credits chat.",Shoshana Gordon Ginsburg,17500,FALSE,https://j-archive.com/showgame.php?game_id=5134,32
5133,7195,2015-12-18T00:00:00Z,WE ASKED: NYT crossword puzzle editor Will Shortz.,Claudia Corriere,21200,TRUE,https://j-archive.com/showgame.php?game_id=5133,32
5133,7195,2015-12-18T00:00:00Z,WE ASKED: NYT crossword puzzle editor Will Shortz.,Julie Graves,16201,FALSE,https://j-archive.com/showgame.php?game_id=5133,32
5133,7195,2015-12-18T00:00:00Z,WE ASKED: NYT crossword puzzle editor Will Shortz.,Kiyana Holderbaum,10400,FALSE,https://j-archive.com/showgame.php?game_id=5133,32
5132,7194,2015-12-17T00:00:00Z,,Tiombi Prince,600,FALSE,https://j-archive.com/showgame.php?game_id=5132,32
5132,7194,2015-12-17T00:00:00Z,,Claudia Corriere,7800,TRUE,https://j-archive.com/showgame.php?game_id=5132,32
5132,7194,2015-12-17T00:00:00Z,,Mark Blankenship,400,FALSE,https://j-archive.com/showgame.php?game_id=5132,32
5131,7193,2015-12-16T00:00:00Z,,Tiombi Prince,18900,TRUE,https://j-archive.com/showgame.php?game_id=5131,32
5131,7193,2015-12-16T00:00:00Z,,Ben Parker,9200,FALSE,https://j-archive.com/showgame.php?game_id=5131,32
5131,7193,2015-12-16T00:00:00Z,,Lynsey McMullen,0,FALSE,https://j-archive.com/showgame.php?game_id=5131,32
5130,7192,2015-12-15T00:00:00Z,,Sam McLinn,0,FALSE,https://j-archive.com/showgame.php?game_id=5130,32
5130,7192,2015-12-15T00:00:00Z,,Tiombi Prince,14200,TRUE,https://j-archive.com/showgame.php?game_id=5130,32
5130,7192,2015-12-15T00:00:00Z,,Rami Fakhouri,6600,FALSE,https://j-archive.com/showgame.php?game_id=5130,32
5129,7191,2015-12-14T00:00:00Z,,Katie Price,0,FALSE,https://j-archive.com/showgame.php?game_id=5129,32
5129,7191,2015-12-14T00:00:00Z,,Sam McLinn,12500,TRUE,https://j-archive.com/showgame.php?game_id=5129,32
5129,7191,2015-12-14T00:00:00Z,,Michelle Chan,10001,FALSE,https://j-archive.com/showgame.php?game_id=5129,32
5128,7190,2015-12-11T00:00:00Z,WE ASKED: Kevin O'Leary. [NOTE: Feature never placed online.],Alex Maggio,1198,FALSE,https://j-archive.com/showgame.php?game_id=5128,32
5128,7190,2015-12-11T00:00:00Z,WE ASKED: Kevin O'Leary. [NOTE: Feature never placed online.],Katie Price,13000,TRUE,https://j-archive.com/showgame.php?game_id=5128,32
5128,7190,2015-12-11T00:00:00Z,WE ASKED: Kevin O'Leary. [NOTE: Feature never placed online.],Brandon Haschke,2000,FALSE,https://j-archive.com/showgame.php?game_id=5128,32
5127,7189,2015-12-10T00:00:00Z,,Alex Maggio,23100,TRUE,https://j-archive.com/showgame.php?game_id=5127,32
5127,7189,2015-12-10T00:00:00Z,,Donnie Edgemon,0,FALSE,https://j-archive.com/showgame.php?game_id=5127,32
5127,7189,2015-12-10T00:00:00Z,,Shannon Lee,1,FALSE,https://j-archive.com/showgame.php?game_id=5127,32
5126,7188,2015-12-09T00:00:00Z,"(Lin-Manuel Miranda: I'm Lin-Manuel Miranda. I wrote and star in the Broadway musical Hamilton. Clues about Alexander Hamilton coming up on Jeopardy!)

WE ASKED: Hamilton's Lin-Manuel Miranda.",Alex Maggio,25201,TRUE,https://j-archive.com/showgame.php?game_id=5126,32
5126,7188,2015-12-09T00:00:00Z,"(Lin-Manuel Miranda: I'm Lin-Manuel Miranda. I wrote and star in the Broadway musical Hamilton. Clues about Alexander Hamilton coming up on Jeopardy!)

WE ASKED: Hamilton's Lin-Manuel Miranda.",Bianca Howard,5599,FALSE,https://j-archive.com/showgame.php?game_id=5126,32
5126,7188,2015-12-09T00:00:00Z,"(Lin-Manuel Miranda: I'm Lin-Manuel Miranda. I wrote and star in the Broadway musical Hamilton. Clues about Alexander Hamilton coming up on Jeopardy!)

WE ASKED: Hamilton's Lin-Manuel Miranda.",Jon Lubbers,16799,FALSE,https://j-archive.com/showgame.php?game_id=5126,32
5125,7187,2015-12-08T00:00:00Z,,Liz Fritz,0,FALSE,https://j-archive.com/showgame.php?game_id=5125,32
5125,7187,2015-12-08T00:00:00Z,,Alex Maggio,15100,TRUE,https://j-archive.com/showgame.php?game_id=5125,32
5125,7187,2015-12-08T00:00:00Z,,Trevor Moore,0,FALSE,https://j-archive.com/showgame.php?game_id=5125,32
5124,7186,2015-12-07T00:00:00Z,,Jon Rossiter,4300,FALSE,https://j-archive.com/showgame.php?game_id=5124,32
5124,7186,2015-12-07T00:00:00Z,,Liz Fritz,16401,TRUE,https://j-archive.com/showgame.php?game_id=5124,32
5124,7186,2015-12-07T00:00:00Z,,Greg Johnson,8300,FALSE,https://j-archive.com/showgame.php?game_id=5124,32
5122,7185,2015-12-04T00:00:00Z,,Kelly Wright,100,FALSE,https://j-archive.com/showgame.php?game_id=5122,32
5122,7185,2015-12-04T00:00:00Z,,Alexandra Whitehill Smith,11399,FALSE,https://j-archive.com/showgame.php?game_id=5122,32
5122,7185,2015-12-04T00:00:00Z,,Jon Rossiter,13600,TRUE,https://j-archive.com/showgame.php?game_id=5122,32
5121,7184,2015-12-03T00:00:00Z,,Joyce Hshieh,1600,FALSE,https://j-archive.com/showgame.php?game_id=5121,32
5121,7184,2015-12-03T00:00:00Z,,Jarrett Cabell,1799,FALSE,https://j-archive.com/showgame.php?game_id=5121,32
5121,7184,2015-12-03T00:00:00Z,,Kelly Wright,6700,TRUE,https://j-archive.com/showgame.php?game_id=5121,32
5119,7183,2015-12-02T00:00:00Z,,Joyce Hshieh,12801,TRUE,https://j-archive.com/showgame.php?game_id=5119,32
5119,7183,2015-12-02T00:00:00Z,,Nicole Stanley,11200,FALSE,https://j-archive.com/showgame.php?game_id=5119,32
5119,7183,2015-12-02T00:00:00Z,,Brad Rudy,6400,FALSE,https://j-archive.com/showgame.php?game_id=5119,32
5117,7182,2015-12-01T00:00:00Z,,Joyce Hshieh,18401,TRUE,https://j-archive.com/showgame.php?game_id=5117,32
5117,7182,2015-12-01T00:00:00Z,,Shea Zellweger,2401,FALSE,https://j-archive.com/showgame.php?game_id=5117,32
5117,7182,2015-12-01T00:00:00Z,,Frankie Lynne,7200,FALSE,https://j-archive.com/showgame.php?game_id=5117,32
5116,7181,2015-11-30T00:00:00Z,,Rob Russell,1,FALSE,https://j-archive.com/showgame.php?game_id=5116,32
5116,7181,2015-11-30T00:00:00Z,,Elaine Baker,3399,FALSE,https://j-archive.com/showgame.php?game_id=5116,32
5116,7181,2015-11-30T00:00:00Z,,Joyce Hshieh,8201,TRUE,https://j-archive.com/showgame.php?game_id=5116,32
5113,7180,2015-11-27T00:00:00Z,,Rob Russell,22800,TRUE,https://j-archive.com/showgame.php?game_id=5113,32
5113,7180,2015-11-27T00:00:00Z,,Darin Brown,0,FALSE,https://j-archive.com/showgame.php?game_id=5113,32
5113,7180,2015-11-27T00:00:00Z,,Bianca Benincasa,9000,FALSE,https://j-archive.com/showgame.php?game_id=5113,32
5112,7179,2015-11-26T00:00:00Z,,Ricky Hudson,8000,FALSE,https://j-archive.com/showgame.php?game_id=5112,32
5112,7179,2015-11-26T00:00:00Z,,Marie Halvorsen-Ganepola,1,FALSE,https://j-archive.com/showgame.php?game_id=5112,32
5112,7179,2015-11-26T00:00:00Z,,Rob Russell,20800,TRUE,https://j-archive.com/showgame.php?game_id=5112,32
5110,7178,2015-11-25T00:00:00Z,,Julie Adair,200,FALSE,https://j-archive.com/showgame.php?game_id=5110,32
5110,7178,2015-11-25T00:00:00Z,,Ricky Hudson,17199,TRUE,https://j-archive.com/showgame.php?game_id=5110,32
5110,7178,2015-11-25T00:00:00Z,,Saadia Mather,9201,FALSE,https://j-archive.com/showgame.php?game_id=5110,32
5109,7177,2015-11-24T00:00:00Z,,Laura Ashby,3599,FALSE,https://j-archive.com/showgame.php?game_id=5109,32
5109,7177,2015-11-24T00:00:00Z,,Julie Adair,20000,TRUE,https://j-archive.com/showgame.php?game_id=5109,32
5109,7177,2015-11-24T00:00:00Z,,Molly Hewitt,8799,FALSE,https://j-archive.com/showgame.php?game_id=5109,32
5108,7176,2015-11-23T00:00:00Z,,Laura Ashby,18401,TRUE,https://j-archive.com/showgame.php?game_id=5108,32
5108,7176,2015-11-23T00:00:00Z,,Colin Thibadeau,1,FALSE,https://j-archive.com/showgame.php?game_id=5108,32
5108,7176,2015-11-23T00:00:00Z,,Matt Keeshin,1000,FALSE,https://j-archive.com/showgame.php?game_id=5108,32
5104,7175,2015-11-20T00:00:00Z,2015 Tournament of Champions final game 2.,Matt Jackson,7200,FALSE,https://j-archive.com/showgame.php?game_id=5104,32
5104,7175,2015-11-20T00:00:00Z,2015 Tournament of Champions final game 2.,Alex Jacob,18700,TRUE,https://j-archive.com/showgame.php?game_id=5104,32
5104,7175,2015-11-20T00:00:00Z,2015 Tournament of Champions final game 2.,Kerry Greene,4700,FALSE,https://j-archive.com/showgame.php?game_id=5104,32
5103,7174,2015-11-19T00:00:00Z,2015 Tournament of Champions final game 1.,Matt Jackson,3000,FALSE,https://j-archive.com/showgame.php?game_id=5103,32
5103,7174,2015-11-19T00:00:00Z,2015 Tournament of Champions final game 1.,Alex Jacob,29600,TRUE,https://j-archive.com/showgame.php?game_id=5103,32
5103,7174,2015-11-19T00:00:00Z,2015 Tournament of Champions final game 1.,Kerry Greene,3400,FALSE,https://j-archive.com/showgame.php?game_id=5103,32
5101,7173,2015-11-18T00:00:00Z,2015 Tournament of Champions semifinal game 3.,Matt Jackson,28400,TRUE,https://j-archive.com/showgame.php?game_id=5101,32
5101,7173,2015-11-18T00:00:00Z,2015 Tournament of Champions semifinal game 3.,Andrew Haringer,7999,FALSE,https://j-archive.com/showgame.php?game_id=5101,32
5101,7173,2015-11-18T00:00:00Z,2015 Tournament of Champions semifinal game 3.,Catherine Hardee,6400,FALSE,https://j-archive.com/showgame.php?game_id=5101,32
5100,7172,2015-11-17T00:00:00Z,2015 Tournament of Champions semifinal game 2.,Alex Jacob,28200,TRUE,https://j-archive.com/showgame.php?game_id=5100,32
5100,7172,2015-11-17T00:00:00Z,2015 Tournament of Champions semifinal game 2.,Brennan Bushee,5600,FALSE,https://j-archive.com/showgame.php?game_id=5100,32
5100,7172,2015-11-17T00:00:00Z,2015 Tournament of Champions semifinal game 2.,Vaughn Winchell,0,FALSE,https://j-archive.com/showgame.php?game_id=5100,32
5099,7171,2015-11-16T00:00:00Z,2015 Tournament of Champions semifinal game 1.,Kerry Greene,12800,TRUE,https://j-archive.com/showgame.php?game_id=5099,32
5099,7171,2015-11-16T00:00:00Z,2015 Tournament of Champions semifinal game 1.,John Schultz,6000,FALSE,https://j-archive.com/showgame.php?game_id=5099,32
5099,7171,2015-11-16T00:00:00Z,2015 Tournament of Champions semifinal game 1.,Dan Feitel,3199,FALSE,https://j-archive.com/showgame.php?game_id=5099,32
5098,7170,2015-11-13T00:00:00Z,2015 Tournament of Champions quarterfinal game 5.,Alex Jacob,26657,TRUE,https://j-archive.com/showgame.php?game_id=5098,32
5098,7170,2015-11-13T00:00:00Z,2015 Tournament of Champions quarterfinal game 5.,Scott Lord,6200,FALSE,https://j-archive.com/showgame.php?game_id=5098,32
5098,7170,2015-11-13T00:00:00Z,2015 Tournament of Champions quarterfinal game 5.,Michael Bilow,0,FALSE,https://j-archive.com/showgame.php?game_id=5098,32
5097,7169,2015-11-12T00:00:00Z,2015 Tournament of Champions quarterfinal game 4.,Kerry Greene,22000,TRUE,https://j-archive.com/showgame.php?game_id=5097,32
5097,7169,2015-11-12T00:00:00Z,2015 Tournament of Champions quarterfinal game 4.,Andrew Haringer,19400,FALSE,https://j-archive.com/showgame.php?game_id=5097,32
5097,7169,2015-11-12T00:00:00Z,2015 Tournament of Champions quarterfinal game 4.,Elliot Yates,7200,FALSE,https://j-archive.com/showgame.php?game_id=5097,32
5095,7168,2015-11-11T00:00:00Z,"2015 Tournament of Champions quarterfinal game 3.

WE ASKED: Actor Eric Stonestreet.",Matt Jackson,24898,TRUE,https://j-archive.com/showgame.php?game_id=5095,32
5095,7168,2015-11-11T00:00:00Z,"2015 Tournament of Champions quarterfinal game 3.

WE ASKED: Actor Eric Stonestreet.",John Schultz,15000,FALSE,https://j-archive.com/showgame.php?game_id=5095,32
5095,7168,2015-11-11T00:00:00Z,"2015 Tournament of Champions quarterfinal game 3.

WE ASKED: Actor Eric Stonestreet.",Jennifer Giles,3800,FALSE,https://j-archive.com/showgame.php?game_id=5095,32
5093,7167,2015-11-10T00:00:00Z,2015 Tournament of Champions quarterfinal game 2.,Greg Seroka,11500,FALSE,https://j-archive.com/showgame.php?game_id=5093,32
5093,7167,2015-11-10T00:00:00Z,2015 Tournament of Champions quarterfinal game 2.,Brennan Bushee,18000,TRUE,https://j-archive.com/showgame.php?game_id=5093,32
5093,7167,2015-11-10T00:00:00Z,2015 Tournament of Champions quarterfinal game 2.,Kristin Sausville,12800,FALSE,https://j-archive.com/showgame.php?game_id=5093,32
5092,7166,2015-11-09T00:00:00Z,2015 Tournament of Champions quarterfinal game 1.,Dan Feitel,14000,FALSE,https://j-archive.com/showgame.php?game_id=5092,32
5092,7166,2015-11-09T00:00:00Z,2015 Tournament of Champions quarterfinal game 1.,Vaughn Winchell,16599,FALSE,https://j-archive.com/showgame.php?game_id=5092,32
5092,7166,2015-11-09T00:00:00Z,2015 Tournament of Champions quarterfinal game 1.,Catherine Hardee,17600,TRUE,https://j-archive.com/showgame.php?game_id=5092,32
5091,7165,2015-11-06T00:00:00Z,WE ASKED: TV creator Vince Gilligan.,Mike Barrett,15801,FALSE,https://j-archive.com/showgame.php?game_id=5091,32
5091,7165,2015-11-06T00:00:00Z,WE ASKED: TV creator Vince Gilligan.,Laura Ashby,18401,TRUE,https://j-archive.com/showgame.php?game_id=5091,32
5091,7165,2015-11-06T00:00:00Z,WE ASKED: TV creator Vince Gilligan.,Sadie Iverson,4800,FALSE,https://j-archive.com/showgame.php?game_id=5091,32
5090,7164,2015-11-05T00:00:00Z,,Sam Stubblefield,20641,FALSE,https://j-archive.com/showgame.php?game_id=5090,32
5090,7164,2015-11-05T00:00:00Z,,Mike Barrett,20801,TRUE,https://j-archive.com/showgame.php?game_id=5090,32
5090,7164,2015-11-05T00:00:00Z,,Ken Hill,15599,FALSE,https://j-archive.com/showgame.php?game_id=5090,32
5089,7163,2015-11-04T00:00:00Z,,Ryan Mewett,27600,FALSE,https://j-archive.com/showgame.php?game_id=5089,32
5089,7163,2015-11-04T00:00:00Z,,Sam Stubblefield,27601,TRUE,https://j-archive.com/showgame.php?game_id=5089,32
5089,7163,2015-11-04T00:00:00Z,,Jenny Gu,6600,FALSE,https://j-archive.com/showgame.php?game_id=5089,32
5087,7162,2015-11-03T00:00:00Z,,Marcus Lewis,28800,FALSE,https://j-archive.com/showgame.php?game_id=5087,32
5087,7162,2015-11-03T00:00:00Z,,Ryan Mewett,28801,TRUE,https://j-archive.com/showgame.php?game_id=5087,32
5087,7162,2015-11-03T00:00:00Z,,Lisa Price,3998,FALSE,https://j-archive.com/showgame.php?game_id=5087,32
5088,7161,2015-11-02T00:00:00Z,,Katie Walker,12300,FALSE,https://j-archive.com/showgame.php?game_id=5088,32
5088,7161,2015-11-02T00:00:00Z,,Christine Qualey,10000,FALSE,https://j-archive.com/showgame.php?game_id=5088,32
5088,7161,2015-11-02T00:00:00Z,,Marcus Lewis,14399,TRUE,https://j-archive.com/showgame.php?game_id=5088,32
5085,7160,2015-10-30T00:00:00Z,,Nikki Grillos,399,FALSE,https://j-archive.com/showgame.php?game_id=5085,32
5085,7160,2015-10-30T00:00:00Z,,Katie Walker,5000,TRUE,https://j-archive.com/showgame.php?game_id=5085,32
5085,7160,2015-10-30T00:00:00Z,,Justin Morales,102,FALSE,https://j-archive.com/showgame.php?game_id=5085,32
5083,7159,2015-10-29T00:00:00Z,,Nikki Grillos,16001,TRUE,https://j-archive.com/showgame.php?game_id=5083,32
5083,7159,2015-10-29T00:00:00Z,,Damien Martin,-1000,FALSE,https://j-archive.com/showgame.php?game_id=5083,32
5083,7159,2015-10-29T00:00:00Z,,Julie Stapel,0,FALSE,https://j-archive.com/showgame.php?game_id=5083,32
5081,7158,2015-10-28T00:00:00Z,,Sean Anderson,1599,FALSE,https://j-archive.com/showgame.php?game_id=5081,32
5081,7158,2015-10-28T00:00:00Z,,Chris Lastrapes,1700,FALSE,https://j-archive.com/showgame.php?game_id=5081,32
5081,7158,2015-10-28T00:00:00Z,,Nikki Grillos,14801,TRUE,https://j-archive.com/showgame.php?game_id=5081,32
5078,7157,2015-10-27T00:00:00Z,,Sean Anderson,23300,TRUE,https://j-archive.com/showgame.php?game_id=5078,32
5078,7157,2015-10-27T00:00:00Z,,Dave Treptow,23198,FALSE,https://j-archive.com/showgame.php?game_id=5078,32
5078,7157,2015-10-27T00:00:00Z,,Jayne Lady,0,FALSE,https://j-archive.com/showgame.php?game_id=5078,32
5076,7156,2015-10-26T00:00:00Z,,Sean Anderson,29101,TRUE,https://j-archive.com/showgame.php?game_id=5076,32
5076,7156,2015-10-26T00:00:00Z,,Beth Horn,300,FALSE,https://j-archive.com/showgame.php?game_id=5076,32
5076,7156,2015-10-26T00:00:00Z,,Tom Flynn,0,FALSE,https://j-archive.com/showgame.php?game_id=5076,32
5075,7155,2015-10-23T00:00:00Z,,Dennis Golin,-400,FALSE,https://j-archive.com/showgame.php?game_id=5075,32
5075,7155,2015-10-23T00:00:00Z,,Becky Sullivan,0,FALSE,https://j-archive.com/showgame.php?game_id=5075,32
5075,7155,2015-10-23T00:00:00Z,,Sean Anderson,19199,TRUE,https://j-archive.com/showgame.php?game_id=5075,32
5074,7154,2015-10-22T00:00:00Z,,Dennis Golin,27100,TRUE,https://j-archive.com/showgame.php?game_id=5074,32
5074,7154,2015-10-22T00:00:00Z,,Philip Clark,20000,FALSE,https://j-archive.com/showgame.php?game_id=5074,32
5074,7154,2015-10-22T00:00:00Z,,Jennifer Robinson,26000,FALSE,https://j-archive.com/showgame.php?game_id=5074,32
5072,7153,2015-10-21T00:00:00Z,,Robert Arrowood,8001,FALSE,https://j-archive.com/showgame.php?game_id=5072,32
5072,7153,2015-10-21T00:00:00Z,,Dennis Golin,31999,TRUE,https://j-archive.com/showgame.php?game_id=5072,32
5072,7153,2015-10-21T00:00:00Z,,Kelly Winck,8000,FALSE,https://j-archive.com/showgame.php?game_id=5072,32
5071,7152,2015-10-20T00:00:00Z,WE ASKED: Actress Bellamy Young.,Dean Meyer,24000,FALSE,https://j-archive.com/showgame.php?game_id=5071,32
5071,7152,2015-10-20T00:00:00Z,WE ASKED: Actress Bellamy Young.,Robert Arrowood,25500,TRUE,https://j-archive.com/showgame.php?game_id=5071,32
5071,7152,2015-10-20T00:00:00Z,WE ASKED: Actress Bellamy Young.,Alison Saunders,14300,FALSE,https://j-archive.com/showgame.php?game_id=5071,32
5070,7151,2015-10-19T00:00:00Z,,Josh Silverman,3799,FALSE,https://j-archive.com/showgame.php?game_id=5070,32
5070,7151,2015-10-19T00:00:00Z,,Martin Schmidt,2599,FALSE,https://j-archive.com/showgame.php?game_id=5070,32
5070,7151,2015-10-19T00:00:00Z,,Dean Meyer,18700,TRUE,https://j-archive.com/showgame.php?game_id=5070,32
5069,7150,2015-10-16T00:00:00Z,,Josh Silverman,13599,TRUE,https://j-archive.com/showgame.php?game_id=5069,32
5069,7150,2015-10-16T00:00:00Z,,Zelda Pulliam,1000,FALSE,https://j-archive.com/showgame.php?game_id=5069,32
5069,7150,2015-10-16T00:00:00Z,,Matt Akridge,200,FALSE,https://j-archive.com/showgame.php?game_id=5069,32
5067,7149,2015-10-15T00:00:00Z,,Michael Baker,5999,FALSE,https://j-archive.com/showgame.php?game_id=5067,32
5067,7149,2015-10-15T00:00:00Z,,Josh Silverman,21201,TRUE,https://j-archive.com/showgame.php?game_id=5067,32
5067,7149,2015-10-15T00:00:00Z,,Dana Desprois,800,FALSE,https://j-archive.com/showgame.php?game_id=5067,32
5066,7148,2015-10-14T00:00:00Z,Matt Jackson game 14.,Matt Jackson,399,FALSE,https://j-archive.com/showgame.php?game_id=5066,32
5066,7148,2015-10-14T00:00:00Z,Matt Jackson game 14.,Michael Baker,15201,TRUE,https://j-archive.com/showgame.php?game_id=5066,32
5066,7148,2015-10-14T00:00:00Z,Matt Jackson game 14.,Sally Hatfield,0,FALSE,https://j-archive.com/showgame.php?game_id=5066,32
5065,7147,2015-10-13T00:00:00Z,Matt Jackson game 13.,Matt Jackson,21201,TRUE,https://j-archive.com/showgame.php?game_id=5065,32
5065,7147,2015-10-13T00:00:00Z,Matt Jackson game 13.,Corbett Hancey,10750,FALSE,https://j-archive.com/showgame.php?game_id=5065,32
